                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.68136,                0.64379,                 1.0917,                0.75499,                0.68675,                0.75244,                0.58391,                0.80153,                0.82307,                   1.22,              0.0071488,              0.0071488,              0.0071488
                    147,                0.68292,                0.63954,                 1.0934,                0.76828,                 0.6882,                0.74504,                0.58006,                0.80189,                0.82318,                 1.2196,               0.007129,               0.007129,               0.007129
                    148,                0.68379,                0.64472,                 1.0911,                0.75398,                0.70215,                0.74936,                0.58378,                0.80012,                0.82276,                 1.2144,              0.0071092,              0.0071092,              0.0071092
                    149,                 0.6719,                0.63794,                 1.0814,                0.78791,                0.67019,                0.74484,                 0.5777,                0.80651,                0.83901,                 1.2152,              0.0070894,              0.0070894,              0.0070894
                    150,                0.67442,                0.64382,                 1.0869,                0.76388,                0.69111,                0.74441,                0.57845,                0.79734,                0.82807,                 1.2101,              0.0070696,              0.0070696,              0.0070696
                    151,                0.68721,                0.64997,                 1.0939,                0.80245,                0.67819,                0.75079,                0.58534,                0.79767,                0.82392,                  1.204,              0.0070498,              0.0070498,              0.0070498
                    152,                 0.6793,                0.63995,                 1.0834,                0.76168,                0.69145,                0.74213,                0.57927,                0.79816,                0.83299,                 1.2069,                0.00703,                0.00703,                0.00703
                    153,                0.68524,                  0.642,                  1.089,                0.77333,                0.68808,                0.74472,                0.58222,                0.80223,                0.81359,                 1.2077,              0.0070102,              0.0070102,              0.0070102
                    154,                0.67153,                0.63635,                 1.0878,                0.74521,                  0.693,                0.74137,                0.58268,                0.79964,                0.81773,                 1.2048,              0.0069904,              0.0069904,              0.0069904
                    155,                0.66058,                0.62648,                 1.0725,                0.70707,                0.70934,                0.73584,                0.57818,                0.80353,                0.81225,                 1.2157,              0.0069706,              0.0069706,              0.0069706
                    156,                0.67004,                0.62327,                 1.0828,                0.76864,                0.67335,                0.73622,                0.57844,                0.80245,                0.81408,                 1.2147,              0.0069508,              0.0069508,              0.0069508
                    157,                0.67707,                 0.6357,                  1.089,                0.74716,                0.69056,                0.74134,                0.58022,                0.80753,                0.83284,                 1.2158,               0.006931,               0.006931,               0.006931
                    158,                0.66887,                0.63983,                 1.0839,                0.74965,                 0.6874,                0.74261,                0.58126,                0.80799,                0.82538,                 1.2169,              0.0069112,              0.0069112,              0.0069112
                    159,                0.68201,                0.64397,                 1.0896,                0.71689,                0.70985,                0.74532,                0.58209,                0.81468,                 0.8198,                 1.2224,              0.0068914,              0.0068914,              0.0068914
                    160,                0.65784,                0.61889,                  1.078,                0.70275,                0.71528,                0.74279,                0.58176,                0.81399,                0.82559,                 1.2272,              0.0068716,              0.0068716,              0.0068716
                    161,                 0.6658,                0.63836,                 1.0768,                0.73248,                0.70965,                0.74223,                0.57776,                0.81068,                0.83188,                  1.221,              0.0068518,              0.0068518,              0.0068518
                    162,                0.65488,                0.62455,                 1.0725,                0.77024,                0.66034,                0.74208,                0.57694,                0.80752,                0.83429,                  1.218,               0.006832,               0.006832,               0.006832
                    163,                0.66722,                 0.6171,                 1.0804,                 0.7329,                0.71458,                 0.7488,                0.57879,                0.80991,                0.81384,                 1.2185,              0.0068122,              0.0068122,              0.0068122
                    164,                0.66605,                0.61297,                 1.0748,                0.76243,                0.69583,                0.74782,                0.57927,                0.81359,                0.81656,                 1.2188,              0.0067924,              0.0067924,              0.0067924
                    165,                0.66862,                0.62838,                 1.0808,                0.75779,                0.69047,                0.75045,                0.58091,                0.80872,                0.81626,                 1.2095,              0.0067726,              0.0067726,              0.0067726
                    166,                0.67273,                0.63544,                 1.0859,                0.75637,                0.66844,                0.75221,                0.58364,                0.80007,                0.81358,                 1.2028,              0.0067528,              0.0067528,              0.0067528
                    167,                 0.6622,                0.62027,                 1.0749,                0.72058,                0.71075,                0.75483,                0.58408,                 0.8057,                0.80824,                 1.2053,               0.006733,               0.006733,               0.006733
                    168,                0.66639,                0.62269,                 1.0839,                0.68241,                0.74905,                0.75116,                0.58503,                0.80632,                0.80434,                 1.2095,              0.0067132,              0.0067132,              0.0067132
                    169,                0.65683,                0.60453,                 1.0761,                0.70772,                0.72366,                0.75185,                0.58513,                0.80659,                0.80607,                 1.2147,              0.0066934,              0.0066934,              0.0066934
                    170,                0.67187,                0.62955,                 1.0895,                0.74039,                0.69886,                0.75038,                0.58214,                0.80666,                 0.8131,                 1.2155,              0.0066736,              0.0066736,              0.0066736
                    171,                0.66658,                0.60912,                 1.0826,                0.72102,                0.72969,                0.74579,                0.58003,                0.80877,                0.81389,                 1.2141,              0.0066538,              0.0066538,              0.0066538
                    172,                0.65523,                0.61924,                 1.0722,                 0.7315,                0.72322,                0.74455,                0.58183,                0.80517,                0.82206,                 1.2099,               0.006634,               0.006634,               0.006634
                    173,                0.65581,                0.60374,                 1.0763,                0.72463,                0.72785,                 0.7468,                0.58683,                0.80196,                0.81996,                 1.2069,              0.0066142,              0.0066142,              0.0066142
                    174,                0.66896,                0.61866,                   1.08,                0.72684,                0.72743,                0.74814,                  0.587,                0.80421,                0.81877,                 1.2046,              0.0065944,              0.0065944,              0.0065944
                    175,                0.64952,                0.59571,                  1.068,                0.69714,                0.74592,                0.74687,                0.58843,                0.80337,                 0.8113,                 1.2056,              0.0065746,              0.0065746,              0.0065746
                    176,                0.64887,                0.60751,                 1.0763,                0.72504,                0.72319,                 0.7478,                 0.5898,                0.80757,                0.81027,                 1.2084,              0.0065548,              0.0065548,              0.0065548
                    177,                0.65849,                 0.6143,                 1.0785,                0.72736,                 0.6994,                0.74196,                0.58568,                0.80496,                  0.817,                  1.208,               0.006535,               0.006535,               0.006535
                    178,                0.66205,                0.60926,                 1.0732,                0.76014,                0.67457,                0.74351,                0.58227,                0.80441,                0.82316,                 1.2095,              0.0065152,              0.0065152,              0.0065152
                    179,                0.65221,                0.61653,                 1.0768,                0.75589,                0.68971,                0.74063,                0.58164,                0.80997,                0.82564,                 1.2148,              0.0064954,              0.0064954,              0.0064954
                    180,                0.65198,                0.61424,                 1.0703,                0.74813,                 0.6903,                0.74224,                0.58179,                0.80674,                 0.8263,                 1.2125,              0.0064756,              0.0064756,              0.0064756
                    181,                0.64616,                0.58726,                 1.0697,                0.75337,                0.68781,                 0.7357,                0.57536,                0.80556,                0.83047,                 1.2088,              0.0064558,              0.0064558,              0.0064558
                    182,                0.65009,                0.59825,                  1.072,                0.73298,                0.69718,                0.73541,                0.57528,                0.80688,                0.83345,                 1.2119,               0.006436,               0.006436,               0.006436
                    183,                0.64311,                0.59026,                 1.0729,                 0.7568,                0.67856,                0.73883,                0.57815,                0.80643,                  0.827,                 1.2146,              0.0064162,              0.0064162,              0.0064162
                    184,                0.65242,                0.58318,                 1.0729,                0.71903,                0.72285,                0.73762,                0.57901,                0.80375,                 0.8323,                  1.211,              0.0063964,              0.0063964,              0.0063964
                    185,                0.64267,                0.59503,                 1.0673,                0.72069,                0.73091,                0.74031,                 0.5808,                0.80076,                0.82824,                 1.2065,              0.0063766,              0.0063766,              0.0063766
                    186,                 0.6418,                0.59346,                  1.064,                0.72142,                0.73592,                0.74302,                0.58047,                0.80293,                0.82866,                 1.2099,              0.0063568,              0.0063568,              0.0063568
                    187,                0.65507,                0.60608,                 1.0727,                0.75079,                0.70261,                0.74259,                0.57934,                0.80568,                0.82372,                 1.2147,               0.006337,               0.006337,               0.006337
                    188,                0.65042,                0.59016,                 1.0706,                0.74625,                0.71334,                0.74456,                0.58164,                0.80476,                 0.8236,                  1.213,              0.0063172,              0.0063172,              0.0063172
                    189,                0.65385,                0.59945,                 1.0775,                0.75532,                0.69853,                0.74397,                 0.5825,                 0.8042,                0.82532,                 1.2124,              0.0062974,              0.0062974,              0.0062974
